periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2026,08/06/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,29,29,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,23/06/2026
ENERO - MAYO,2026,08/06/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,23/06/2026
ENERO - MAYO,2026,08/06/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,37,37,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,28,25,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,266,250,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,255,234,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,23,21,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,503,461,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,37,35,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,6,6,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,18,18,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,196,171,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,124,123,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1188,1168,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,9036,8527,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,41,41,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,49,49,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,3,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,14,13,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,11,10,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,127,123,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,263,247,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,367,337,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,53,50,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,414,401,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,16,16,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,44,35,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,138,134,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,86,80,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,131,127,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,38,38,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,18,18,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,38,38,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,791,783,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3291,2440,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,8514,7417,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,1,1,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,12,0,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,3,2,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,3,3,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,9,9,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,57,57,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,2,2,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,9,9,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,147,138,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,79,79,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,5,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,6,070101,CALLAO,CALLAO,CALLAO,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,6,5,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,56,46,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,171,168,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,18,17,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,326,305,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,21,17,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,33,33,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,86,17,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,6760,5485,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,3,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,3,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,3,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,28,28,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,58,45,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,47,26,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,623,490,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,432,326,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,100,83,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,647,546,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,93,82,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,19,18,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,33,30,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,521,454,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,67,65,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,39,38,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,122,118,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,105,105,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,5208,4976,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,13405,12370,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,3,2,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,6,3,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,2,2,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,209,175,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,14,10,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,95,69,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,26,25,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,4,4,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,236,212,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,28,28,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,25,25,080108,CUSCO,CUSCO,WANCHAQ,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,49,44,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,34,21,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,9,9,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,68,44,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,15,14,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,18,18,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,121,117,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,27,27,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,263,263,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1424,1405,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,49,49,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,46,45,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,14,14,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,14,14,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,99,83,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,72,47,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,453,393,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
ENERO - MAYO,2026,08/06/2026,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,360,294,100101,HUANUCO,HUANUCO,HUANUCO,23/06/2026
