periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,56,55,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,62,56,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,853,853,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,38,33,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,187,177,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,13,11,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,60,57,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,38,37,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,139,130,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1628,1558,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,2168,2137,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,,364,357,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,DENUNCIA,,79,63,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,38,37,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,73,73,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,9,9,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,,2616,2592,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,56,37,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,129,112,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,383,369,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,410,318,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,262,254,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,936,876,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,116,102,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,133,128,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,4,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,406,406,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,1045,1033,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,278,276,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,439,436,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,21993,18325,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,2,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,188,186,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,236,219,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,57,53,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,42,37,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,232,231,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,24,23,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,15,15,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,94,94,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,60,60,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,608,600,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,5,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,30,30,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,,153,151,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,,41,30,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,21,21,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,232,226,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,8,7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,49,49,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,,608,600,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,216,210,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,120,97,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1076,1046,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,691,670,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,112,110,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,773,757,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,48,45,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,121,115,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,336,322,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,89,89,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,2558,2511,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,19883,18861,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,118,118,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,296,293,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,32,31,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,3,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,510,510,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,8,7,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,23,23,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,13,12,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,248,247,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,6,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,671,671,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,55,55,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,CONSULTAS,,209,204,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,DENUNCIA,,27,26,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,12,12,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,26,24,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CAJAMARCA,SUPERIOR,PENAL,PENAL,QUEJAS,,1286,1255,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,77,76,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,752,712,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,421,402,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,277,266,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,132,126,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,21,21,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,50,38,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,3,3,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,41,41,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,181,176,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,225,215,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,34,31,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,84,84,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,249,245,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,33,33,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,1762,1721,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,10921,7309,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,12485,11934,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,21,16,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,MATERIA AMBIENTAL,1,0,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,13,9,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,188,126,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,90,90,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,72,72,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,1163,1163,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,53,52,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,21,21,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,217,217,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,106,106,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,,11,11,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2021,11/01/2022,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,108,108,070101,CALLAO,CALLAO,CALLAO,15/06/2023
