periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,45,44,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,8,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,180,172,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,214,207,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,QUEJAS,,1805,1797,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1746,1739,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,1,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,CONSULTAS,,451,450,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,64,64,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,150,146,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,17,13,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,2409,2384,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,736,667,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,2723,2674,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1734,1580,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,754,726,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,3069,2769,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,70,69,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,288,282,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,19,19,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,293,264,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,261,237,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,536,237,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,2,2,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,984,820,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,605,562,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,168,158,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRATA DE PERSONAS,44,42,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS TRIBUTARIOS,102,99,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS TRIBUTARIOS,3,1,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,3188,3154,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,61,61,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,61881,57341,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,TRANSITO Y SEGURIDAD VIAL,980,725,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,570,548,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,MATERIA AMBIENTAL,78,74,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,19481,17156,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,11942,10504,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,6308,6308,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,472,407,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,57,50,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,82,8,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,955,885,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,45,41,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,0,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1911,1893,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,828,789,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,100,99,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,31,29,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,3,3,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,9,8,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,341,325,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,293,284,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,CRIMINALIDAD ORGANIZADA,145,144,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,CRIMINALIDAD ORGANIZADA,18,18,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,CRIMINALIDAD ORGANIZADA,5,5,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,CRIMINALIDAD ORGANIZADA,2,2,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,CRIMINALIDAD ORGANIZADA,118,104,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,CRIMINALIDAD ORGANIZADA,2,2,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,CRIMINALIDAD ORGANIZADA,57,57,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,12,12,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,153,127,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,4328,3814,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,,6220,4777,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,54,54,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,54,54,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,156,156,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,25,19,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,4,4,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRATA DE PERSONAS,29,28,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE TRATA DE PERSONAS,12,12,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,324,261,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,,320,227,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,217,214,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,41,41,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,89,85,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,106,102,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,100,91,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,7,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,267,258,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,8,8,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,296,296,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPREMA,CIVIL,CIVIL,PROCESO CIVIL,,273,293,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPREMA,CONTENCIOSO ADMINISTRATIVO,CONTENCIOSO ADMINISTRATIVO,PROCESO CONTENCIOSO,,2292,2590,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPREMA,CONTROL INTERNO,CONTROL INTERNO,QUEJAS,,16339,12605,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPREMA,PENAL,PENAL,PROCESO PENAL,,3230,2886,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA CENTRO,SUPREMA,PENAL,PENAL,PROCESO PENAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1519,1460,150101,LIMA,LIMA,LIMA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,248,240,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,290,250,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1659,1543,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1411,1327,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,410,391,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,450,435,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,46,43,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,19,17,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,37,37,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,12195,3974,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,181,176,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,4455,4455,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,113,104,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,69946,29065,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,22209,22209,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1723,830,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,5144,5144,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,22,22,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,270,270,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,222,207,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,4,4,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,45,44,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,4,4,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,358,330,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,339,291,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,CONSULTAS,,33,19,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,5,2,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,8,3,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,695,475,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,2,2,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,638,161,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,QUEJAS,,647,288,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,QUEJAS,,27,27,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,1554,1554,150137,LIMA,LIMA,SANTA ANITA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA NOROESTE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,14,13,70106,CALLAO,CALLAO,VENTANILLA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,584,573,70106,CALLAO,CALLAO,VENTANILLA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,463,407,70106,CALLAO,CALLAO,VENTANILLA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,81,68,70106,CALLAO,CALLAO,VENTANILLA,14/06/2023
