periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,62,54,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,93,88,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,370,345,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,21,20,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,5,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1282,1230,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,44,44,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,233,233,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1778,1742,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,83,83,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,89,89,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,CONSULTAS,,382,374,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,24,23,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,DENUNCIA,,114,114,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,6,6,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,32,32,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,224,123,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,17,15,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,27,27,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,569,569,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,SUPERIOR,PENAL,PENAL,QUEJAS,,1483,1446,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,45,45,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1303,1264,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1347,1265,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,371,363,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,530,503,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,93,89,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,1,1,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,5,5,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,323,309,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,21784,20022,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,PENAL,PENAL,DENUNCIA,,41875,38858,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,169,155,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1036,834,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,11,11,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,359,347,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,37,37,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,568,510,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1,1,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,69,68,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,42,42,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,CONSULTAS,,256,255,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,25,25,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,DENUNCIA,,65,65,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,11,11,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,2,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,641,640,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,10,10,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,48,48,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA SUR,SUPERIOR,PENAL,PENAL,QUEJAS,,1877,1877,150142,LIMA,LIMA,VILLA EL SALVADOR,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,18,12,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,1,1,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,440,422,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,579,516,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,108,104,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,414,357,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,29,27,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,89,84,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,544,503,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,150,149,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,116,112,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,900,888,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3290,3015,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,17626,16583,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,4,4,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,18,6,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,14,14,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,921,903,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,1,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,65,65,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,19,19,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,4,4,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,89,88,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,30,30,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,690,690,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,132,132,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,CONSULTAS,,232,232,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,21,21,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,DENUNCIA,,122,122,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,25,25,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,28,26,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,175,151,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,54,54,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LORETO,SUPERIOR,PENAL,PENAL,QUEJAS,,716,716,160101,LORETO,MAYNAS,IQUITOS,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,17,13,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,7,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,269,192,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,256,101,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,116,109,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,75,44,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,124,79,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,160,131,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,5,4,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,6,4,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,204,201,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,89,89,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,191,190,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,1075,1074,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,DENUNCIA,,13984,13679,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,6,3,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,8,8,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,568,568,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,41,40,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,17,16,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,30,30,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,65,64,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,646,639,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,CONSULTAS,,51,50,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,DENUNCIA,,47,46,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,10,10,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,34,34,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,16,16,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MADRE DE DIOS,SUPERIOR,PENAL,PENAL,QUEJAS,,283,282,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MOQUEGUA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,12,9,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,MOQUEGUA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,30/10/2025
