periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,14,14,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,428,352,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1,0,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,103,103,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,74,74,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,385,385,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,15292,14700,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,27073,24873,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,5,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,11,11,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,682,682,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,473,434,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,208,200,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,3,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,52,51,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,44,41,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,510,508,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,31,31,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,623,620,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1756,1596,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,52,38,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,129,125,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,373,325,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,DENUNCIA,,112,109,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,8,8,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,64,53,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,4,4,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,208,205,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,,1352,1247,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,42,42,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,293,291,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,148,140,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,43,43,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,224,224,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,15,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,6,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,334,333,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,53,51,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,118,118,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,22,22,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,737,735,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,5240,5056,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,10,10,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,576,576,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,27,27,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,17,17,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,15,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,20,20,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,77,77,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,283,283,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,8,8,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,62,62,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,5,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,DENUNCIA,,17,17,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,12,12,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,6,5,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,8,8,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,,234,234,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,79,73,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,491,464,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,945,918,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,966,892,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,363,352,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,1276,1244,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,106,106,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,564,546,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,11,11,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,440,382,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,28,19,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,450,448,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1,0,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,437,432,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,110,109,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,74,73,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,30640,28675,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,1,0,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,174,174,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,573,573,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,526,516,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,7,6,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,84,81,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,58,57,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,4,4,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,10,10,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,125,122,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,52,48,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,62,40,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1005,1005,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,12,7,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,1,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,18,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,366,366,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,5,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,DENUNCIA,,55,54,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,46,46,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,245,242,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,12,11,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,57,57,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,,1499,1499,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,22,21,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,3,3,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1088,1072,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,402,364,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,109,104,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,126,104,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,27,26,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,28,28,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,9,9,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,215,197,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,36,35,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,75,73,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3597,3592,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,18000,17656,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,735,733,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,50,48,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,33,32,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,4,4,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,130,130,150801,LIMA,HUAURA,HUACHO,15/06/2023
