"periodo","anio","fecha_descarga","distrito_fiscal","tipo_fiscalia","materia","especialidad","tipo_caso","especilizada","ingresado","atendido","ubigeo_pjfs","dpto_pjfs","prov_pjfs","dist_pjfs","fecha_corte"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","83","76","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","FAMILIA","FAMILIA PENAL","INCIDENTE","","2","2","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","37","32","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","728","694","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","694","398","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","CONTRA LA CRIMINALIDAD ORGANIZADA","340","338","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","306","299","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","108","108","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","1","1","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","144","143","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","66","65","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONSULTAS","CONTRA LA CRIMINALIDAD ORGANIZADA","11","11","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONSULTAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","66","65","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONSULTAS","DELITOS DE TRATA DE PERSONAS","3","3","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONSULTAS","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","90","88","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONSULTAS","","3","2","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONTIENDA","DELITOS DE CIBERDELINCUENCIA","457","374","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONTIENDA","DELITOS DE TRATA DE PERSONAS","3","3","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONTIENDA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","266","235","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","CONTIENDA","","738","651","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","86","85","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","DENUNCIA","DELITOS DE TRATA DE PERSONAS","3","2","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","DENUNCIA","","660","571","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","CONTRA LA CRIMINALIDAD ORGANIZADA","6","6","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","DELITOS DE CORRUPCION DE FUNCIONARIOS","2","2","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","4","4","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","CONTRA LA CRIMINALIDAD ORGANIZADA","132","130","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","61","55","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","DELITOS DE TRATA DE PERSONAS","20","19","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","54","49","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","7","7","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","3946","3108","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE","DELITOS DE CIBERDELINCUENCIA","49","44","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","56","54","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE","","564","531","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","4","4","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","6","6","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","","1","1","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","CONTRA LA CRIMINALIDAD ORGANIZADA","103","103","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","DELITOS DE CIBERDELINCUENCIA","135","116","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","281","281","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","DELITOS DE TRATA DE PERSONAS","18","13","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO","255","254","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","1117","1100","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPERIOR","PENAL","PENAL","QUEJAS","","5372","5096","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPREMA","FAMILIA","FAMILIA","PROCESO FAMILIA","","831","743","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPREMA","PENAL","PENAL","PROCESO PENAL","DELITOS DE CORRUPCION DE FUNCIONARIOS","1709","1709","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA CENTRO","SUPREMA","PENAL","PENAL","PROCESO PENAL","","2297","2669","150101","LIMA","LIMA","LIMA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","37","33","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","ACTOS CONTRA LA LIBERTAD SEXUAL","DENUNCIA","","16","16","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","1539","1449","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","1382","1262","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","299","269","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","958","891","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","112","107","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","9","9","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","3","3","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","350","300","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","27858","24841","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","","55174","49008","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","82","66","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","","1832","1739","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","CIVIL","CIVIL","EXPEDIENTE","","16","16","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","159","141","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","FAMILIA CIVIL","INCIDENTE","","3","3","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","39","39","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","FAMILIA PENAL","INCIDENTE","","1","1","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","7","6","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","17","14","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","1539","1510","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","11","7","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","20","18","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","342","205","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","","271","223","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","CONSULTAS","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","82","62","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","CONSULTAS","","278","251","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","DENUNCIA","","118","96","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","","2","2","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","EXPEDIENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","19","12","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","232","144","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","5","2","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","","21","17","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","QUEJAS","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","686","426","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA ESTE","SUPERIOR","PENAL","PENAL","QUEJAS","","1794","1304","150137","LIMA","LIMA","SANTA ANITA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","290","288","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","672","664","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","580","569","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","186","172","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","552","532","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","14","14","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","CONTRA LA CRIMINALIDAD ORGANIZADA","54","52","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL","170","169","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","159","157","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE TRAFICO ILICITO DE DROGAS","124","124","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","MATERIA AMBIENTAL","73","73","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","9784","8963","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","DENUNCIA","","17264","15569","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","1","","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","MATERIA AMBIENTAL","33","33","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","","92","92","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","CIVIL","CIVIL","EXPEDIENTE","","16","13","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","108","88","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","FAMILIA CIVIL","INCIDENTE","","1","1","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","10","10","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","1","1","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","166","154","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","1","1","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","302","299","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","","19","18","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","CONSULTAS","","44","42","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","CONTIENDA","","80","73","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","DENUNCIA","","4","4","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","","1","1","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","6","5","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","INCIDENTE","","23","22","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NOROESTE","SUPERIOR","PENAL","PENAL","QUEJAS","","907","892","070106","CALLAO","CALLAO","VENTANILLA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","467","449","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","3101","3022","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","1564","1515","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","344","344","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","2106","2025","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","45","45","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","LIMA NORTE","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","130","128","150112","LIMA","LIMA","INDEPENDENCIA","1/24/2024"
