periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,466,455,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,75,71,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,590,511,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,30,26,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,46,35,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,3,3,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,47,40,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1179,984,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,304,295,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,439,420,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,2281,1801,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,150,150,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,,352,297,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,DENUNCIA,,175,172,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,9,9,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,57,47,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,44,28,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,7,6,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,603,600,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,,3011,2893,040101,AREQUIPA,AREQUIPA,AREQUIPA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,15,12,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,95,85,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,455,379,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,571,475,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,156,142,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,2335,2018,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,107,84,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,168,146,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,11,11,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,91,87,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,712,693,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,411,407,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,445,438,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,26891,24883,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,52,32,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,126,125,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,393,384,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION,,33,32,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,2,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,17,14,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,3,3,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,29,29,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,6,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,238,235,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,8,8,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,117,117,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1123,1116,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,4,4,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,28,27,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,,172,172,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,18,18,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,DENUNCIA,,95,92,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,29,29,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,153,148,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,15,15,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,65,65,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,,1401,1394,050110,AYACUCHO,AYACUCHO,HUAMANGA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,104,86,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,8,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1083,1013,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,594,545,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,153,148,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,1045,958,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,72,70,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,36,25,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,36,34,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,455,440,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,303,297,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,2653,2608,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,22344,21652,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,12,10,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,75,75,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,512,502,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,10,10,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,31,31,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,34,34,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,258,256,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,10,10,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,872,872,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,126,126,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,CONSULTAS,,255,243,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,DENUNCIA,,69,65,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,21,21,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,6,6,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,1,1,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CAJAMARCA,SUPERIOR,PENAL,PENAL,QUEJAS,,1537,1502,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,7,6,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,8,8,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,676,623,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,625,556,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,168,161,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,933,783,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,30,30,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,111,82,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,299,245,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,257,248,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,260,190,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,49,49,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,36,31,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,71,71,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,2201,1593,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,6319,3973,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,18891,13830,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,8,7,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,7,0,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,18,7,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,2,0,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,14,14,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,62,62,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,23,23,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,13,13,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,156,156,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,135,135,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,903,721,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,63,26,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,,167,119,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,9,9,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,DENUNCIA,,71,52,070101,CALLAO,CALLAO,CALLAO,09/01/2026
ENERO - DICIEMBRE,2025,05/01/2026,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,12,7,070101,CALLAO,CALLAO,CALLAO,09/01/2026
