periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,36,31,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,163,161,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,153,124,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,17,17,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,8580,4423,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,0,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,6,6,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,5,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,5,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,33,33,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,3,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,3,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,287,254,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,CONSULTAS,,33,33,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,19,18,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,SUPERIOR,PENAL,PENAL,QUEJAS,,82,82,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,106,94,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,66,45,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,458,400,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,666,569,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,201,188,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,170,152,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,90,78,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,78,67,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,7,6,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,1635,1634,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,560,530,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,9,8,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,26472,23655,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,10,6,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,595,572,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TURISMO,122,120,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,88,88,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,388,353,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,47,45,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,2948,2612,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,67,60,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,29,28,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,1,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,5,4,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,290,280,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,33,31,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1196,1192,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,171,101,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,191,175,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,6,6,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,43,30,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,13,10,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CUSCO,SUPERIOR,PENAL,PENAL,QUEJAS,,804,742,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,21,20,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,95,94,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,99,92,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,72,67,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,15,14,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,15,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,201,200,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,101,101,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,4121,3990,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,18,18,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,190,190,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,14,14,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,10,10,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,6,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,49,49,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,22,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,138,137,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,15,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,30,30,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,4,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,3,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANCAVELICA,SUPERIOR,PENAL,PENAL,QUEJAS,,98,98,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,24,20,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,270,238,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,232,194,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,562,410,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,145,132,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,257,208,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,67,55,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,294,291,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,2,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,145,145,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,443,307,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,485,483,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,17422,15165,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,5,0,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,635,603,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,2,0,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,337,328,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,81,81,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,3,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,9,8,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,27,27,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,5,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,30,24,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,54,45,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,45,32,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,7,7,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,21,21,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,618,604,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,CONSULTAS,,108,105,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,16,16,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,154,140,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,12,12,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUANUCO,SUPERIOR,PENAL,PENAL,QUEJAS,,454,442,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,17,10,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,3,3,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,352,327,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,256,237,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,40,37,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,17,11,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,5,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,5,1,150801,LIMA,HUAURA,HUACHO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,HUAURA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,23,23,150801,LIMA,HUAURA,HUACHO,15/06/2023
