FECHA_CORTE,UBIGEO,year,month,day,hour,TT,HR,RR,PP,FF,DD
20260526,120904,2023,1,23,9,13.10383,55.3695,0.0,688.295,1.20508,170.1125
20260526,120904,2023,1,23,10,14.92583,45.388,0.0,687.79333,1.63797,161.06083
20260526,120904,2023,1,23,11,16.38283,42.11683,0.0,687.12333,1.71495,107.18662
20260526,120904,2023,1,23,12,17.89967,35.49233,0.0,686.30667,2.07923,152.6828
20260526,120904,2023,1,23,13,18.10217,33.912,0.0,685.47333,2.80465,115.7535
20260526,120904,2023,1,23,14,18.33967,34.36683,0.0,684.58,3.98747,95.7705
20260526,120904,2023,1,23,15,15.9665,42.35817,0.0,684.30833,5.19432,135.78883
20260526,120904,2023,1,23,16,16.653,37.86033,0.0,683.90833,3.1976,146.49
20260526,120904,2023,1,23,17,15.4665,44.159,0.0,684.15,1.29615,151.625
20260526,120904,2023,1,23,18,12.32033,67.0775,0.0,684.50833,1.98653,312.28667
20260526,120904,2023,1,23,19,10.33317,69.75583,0.0,685.19667,2.0501,287.66333
20260526,120904,2023,1,23,20,10.37083,64.88983,0.0,685.975,1.37395,287.67833
20260526,120904,2023,1,23,21,7.96917,79.5325,0.0,686.59833,1.33143,290.1
20260526,120904,2023,1,23,22,7.04832,83.57733,0.0,686.855,1.77815,286.46667
20260526,120904,2023,1,23,23,6.2496,89.22167,0.0,686.88167,1.55937,293.22333
20260526,120904,2023,1,24,0,6.12152,89.19,0.0,686.56667,1.50673,281.06167
20260526,120904,2023,1,24,1,5.19192,92.03333,0.0,686.38667,1.90652,300.37
20260526,120904,2023,1,24,2,5.07602,91.93167,0.0,686.01333,1.60343,272.90333
20260526,120904,2023,1,24,3,4.29592,93.76167,0.0,685.865,2.30352,300.53333
20260526,120904,2023,1,24,4,4.14958,93.66667,0.0,686.05,1.15218,262.26333
20260526,120904,2023,1,24,5,3.15625,94.63667,0.0,686.54333,1.51652,290.09833
20260526,120904,2023,1,24,6,4.9989,94.84,0.0,687.22833,2.04192,289.52
20260526,120904,2023,1,24,7,8.3071,80.4595,0.0,687.96167,0.57602,216.88075
20260526,120904,2023,1,24,8,11.00483,63.68083,0.0,688.33167,0.67118,210.805
20260526,120904,2023,1,24,9,12.945,55.56133,0.0,688.395,1.43968,108.207
20260526,120904,2023,1,24,10,14.40383,52.6325,0.0,687.97833,1.48672,147.01625
20260526,120904,2023,1,24,11,16.09433,46.71517,0.0,687.1,1.99545,155.312
20260526,120904,2023,1,24,12,17.11017,42.95517,0.0,686.23,2.39962,130.71633
20260526,120904,2023,1,24,13,18.21633,37.4945,0.0,685.41833,3.29378,102.36968
20260526,120904,2023,1,24,14,17.825,41.83867,0.0,684.88333,8.68052,328.58783
20260526,120904,2023,1,24,15,17.01117,40.95517,0.0,684.19667,4.73175,256.42132
20260526,120904,2023,1,24,16,17.41083,40.85583,0.0,683.585,3.85832,59.54598
20260526,120904,2023,1,24,17,17.916,33.58133,0.0,683.79833,0.81698,195.86975
20260526,120904,2023,1,24,18,14.6365,48.16983,0.0,684.28,1.05237,137.19283
20260526,120904,2023,1,24,19,13.478,58.02033,0.0,685.18333,1.6193,129.33067
20260526,120904,2023,1,24,20,12.15033,67.9415,0.0,685.97,0.6614,187.21873
20260526,120904,2023,1,24,21,12.46033,64.84433,0.0,686.645,0.84703,91.98117
20260526,120904,2023,1,24,22,11.54317,65.7955,0.0,687.00167,2.14687,57.99853
20260526,120904,2023,1,24,23,9.149,76.834,0.0,686.49167,2.62373,193.9385
20260526,120904,2023,1,25,0,7.45233,85.6665,0.0,685.76833,2.05642,308.52167
20260526,120904,2023,1,25,1,6.67217,89.66333,0.0,685.25833,1.85473,301.77
20260526,120904,2023,1,25,2,5.98908,89.95833,0.0,685.13333,0.8878,232.69098
20260526,120904,2023,1,25,3,4.87097,92.035,0.0,685.01667,1.21023,272.31
20260526,120904,2023,1,25,4,4.09362,93.92667,0.0,685.06167,1.79183,304.985
20260526,120904,2023,1,25,5,3.88615,94.36833,0.0,685.41,1.4971,293.16717
20260526,120904,2023,1,25,6,5.78407,90.521,0.0,685.73167,1.9575,292.68667
20260526,120904,2023,1,25,7,10.5255,66.73817,0.0,686.24333,1.18577,137.7695
20260526,120904,2023,1,25,8,12.434,58.59683,0.0,686.36167,1.31085,109.593
20260526,120904,2023,1,25,9,14.44183,52.22833,0.0,686.15,1.31227,188.46792
20260526,120904,2023,1,25,10,16.34117,44.9215,0.0,685.66,1.81702,144.00367
20260526,120904,2023,1,25,11,17.99483,36.94917,0.0,684.98667,2.97948,99.76983
20260526,120904,2023,1,25,12,17.7515,36.37567,0.0,684.11667,2.90213,94.80917
20260526,120904,2023,1,25,13,19.59533,31.0435,0.0,682.965,3.79433,52.77855
20260526,120904,2023,1,25,14,19.6375,33.059,0.0,682.015,4.61362,148.2981
20260526,120904,2023,1,25,15,20.45983,30.531,0.0,681.16167,3.7411,237.99288
20260526,120904,2023,1,25,16,17.13333,40.63567,0.0,681.58833,4.1116,159.77333
20260526,120904,2023,1,25,17,12.5535,53.588,0.0,682.62667,10.11317,212.5
20260526,120904,2023,1,25,18,10.54117,70.79483,0.254,684.14,5.33575,222.54287
20260526,120904,2023,1,25,19,9.787,79.62967,0.0,685.19333,4.5565,36.53513
20260526,120904,2023,1,25,20,9.4945,75.5155,0.0,686.00833,4.74635,228.47242
20260526,120904,2023,1,25,21,9.175,79.76583,0.0,686.50333,2.86162,316.16833
20260526,120904,2023,1,25,22,8.39628,87.52333,0.0,686.48167,0.57957,175.64167
20260526,120904,2023,1,25,23,7.11758,94.36833,0.0,685.99167,0.93715,242.65
20260526,120904,2023,1,26,0,6.73938,95.31667,0.0,685.60333,1.9737,292.74333
20260526,120904,2023,1,26,1,7.0852,94.35,0.0,685.18833,1.25072,169.3765
20260526,120904,2023,1,26,2,7.86162,94.26,0.0,684.71667,0.69717,268.57333
20260526,120904,2023,1,26,3,8.28917,92.56833,0.0,684.40167,1.648,302.905
20260526,120904,2023,1,26,4,7.9261,92.41833,0.0,684.76,0.94558,139.09467
20260526,120904,2023,1,26,5,7.70317,94.19833,0.0,685.22333,0.44453,100.39667
20260526,120904,2023,1,26,6,8.15103,94.34167,0.0,685.54667,0.65185,270.27
20260526,120904,2023,1,26,7,10.127,80.32983,0.0,685.96,0.9359,198.832
20260526,120904,2023,1,26,8,11.3835,70.5095,0.0,686.185,0.91727,149.72148
20260526,120904,2023,1,26,9,13.1085,62.50817,0.0,686.09167,0.98933,121.85017
20260526,120904,2023,1,26,10,15.2845,54.4345,0.0,685.57,2.13208,135.58567
20260526,120904,2023,1,26,11,16.653,46.66317,0.0,684.60333,1.83018,81.81702
20260526,120904,2023,1,26,12,18.23583,41.184,0.0,683.58,2.42458,204.54338
20260526,120904,2023,1,26,13,18.69367,34.68317,0.0,682.56,2.12947,145.29433
20260526,120904,2023,1,26,14,18.45383,35.52917,0.0,681.75833,3.2876,143.69917
20260526,120904,2023,1,26,15,17.16017,42.97333,0.0,681.54667,5.47847,149.82833
20260526,120904,2023,1,26,16,15.53967,44.55933,0.0,682.14,6.07432,173.69667
20260526,120904,2023,1,26,17,12.54317,57.35817,0.0,683.41833,5.87422,193.87062
20260526,120904,2023,1,26,18,10.622,71.95583,0.0,684.32167,3.90105,56.40325
20260526,120904,2023,1,26,19,10.00567,72.44183,0.0,685.11667,4.69247,231.65192
20260526,120904,2023,1,26,20,9.51233,73.87033,0.0,685.715,1.24193,261.725
20260526,120904,2023,1,26,21,8.63983,79.29883,0.0,686.13167,0.57532,105.3155
20260526,120904,2023,1,26,22,8.62233,86.61,0.0,686.365,0.37822,122.2525
20260526,120904,2023,1,26,23,9.0135,89.06333,0.0,686.115,1.04722,290.94167
20260526,120904,2023,1,27,0,8.90767,90.24667,0.0,685.40167,0.24137,65.77092
20260526,120904,2023,1,27,1,8.49067,94.2,0.0,684.835,1.43523,295.44887
20260526,120904,2023,1,27,2,7.858,95.4,0.0,684.33167,1.7068,150.89255
20260526,120904,2023,1,27,3,7.41375,97.04167,0.254,684.10833,1.5688,188.80833
20260526,120904,2023,1,27,4,7.58597,97.675,0.0,684.32667,1.37105,288.45
20260526,120904,2023,1,27,5,7.39885,97.115,0.0,684.965,1.25747,276.295
20260526,120904,2023,1,27,6,8.25818,95.14,0.0,685.4,0.24413,82.17017
20260526,120904,2023,1,27,7,9.2305,90.075,0.0,686.05,0.39162,144.35917
20260526,120904,2023,1,27,8,11.40683,73.525,0.0,686.28833,0.64597,152.80217
20260526,120904,2023,1,27,9,13.384,61.8085,0.0,686.14333,1.45488,132.97852
20260526,120904,2023,1,27,10,14.55233,55.21633,0.0,685.64,1.5775,161.796
20260526,120904,2023,1,27,11,14.95083,52.60467,0.0,685.06833,3.25265,125.795
20260526,120904,2023,1,27,12,15.51383,49.38867,0.0,684.575,3.6268,89.38133
20260526,120904,2023,1,27,13,15.85683,46.17533,0.0,684.05,3.08943,82.99717
20260526,120904,2023,1,27,14,16.01983,45.4665,0.0,683.41167,3.3576,151.10333
20260526,120904,2023,1,27,15,15.76917,43.178,0.0,682.78167,1.14298,143.035
20260526,120904,2023,1,27,16,16.947,43.5075,0.0,682.325,2.44673,258.01078
20260526,120904,2023,1,27,17,17.18933,38.24333,0.0,682.35167,1.96425,289.66307
20260526,120904,2023,1,27,18,14.9195,52.812,0.0,682.66333,1.80362,260.4427
20260526,120904,2023,1,27,19,11.94817,66.35517,0.0,683.43667,1.38477,272.06367
20260526,120904,2023,1,27,20,11.592,68.925,0.0,684.36,1.22295,214.16333
20260526,120904,2023,1,27,21,12.22617,65.70683,0.0,684.91833,1.96692,149.35
20260526,120904,2023,1,27,22,11.91117,67.24783,0.0,685.31,2.92793,79.67467
20260526,120904,2023,1,27,23,11.24317,72.20133,0.0,685.08667,1.29137,136.9365
20260526,120904,2023,1,28,0,10.861,77.90567,0.0,684.695,1.64083,265.0295
20260526,120904,2023,1,28,1,10.8725,71.7985,0.0,684.44667,1.49372,169.71505
20260526,120904,2023,1,28,2,10.42467,73.8795,0.0,684.14,1.56572,110.45867
20260526,120904,2023,1,28,3,9.55533,81.124,0.0,684.19333,1.6035,168.09333
20260526,120904,2023,1,28,4,9.37317,87.96333,0.0,684.43167,0.5422,86.56167
20260526,120904,2023,1,28,5,9.23967,87.06,0.0,685.075,0.9248,178.21833
20260526,120904,2023,1,28,6,9.473,85.44883,0.0,685.62,0.71617,199.763
20260526,120904,2023,1,28,7,10.877,73.54333,0.0,686.26833,0.81855,142.80867
20260526,120904,2023,1,28,8,12.649,64.6415,0.0,686.60833,0.84588,221.469
20260526,120904,2023,1,28,9,14.43717,56.07683,0.0,686.39,1.21665,95.2782
20260526,120904,2023,1,28,10,15.1655,53.30267,0.0,685.93667,2.33553,80.45317
20260526,120904,2023,1,28,11,15.41033,52.09417,0.0,685.59167,3.75118,116.41617
20260526,120904,2023,1,28,12,14.74917,51.87917,0.0,685.30833,3.0742,237.85167
20260526,120904,2023,1,28,13,14.12533,54.62633,0.0,684.93833,3.89115,238.1682
20260526,120904,2023,1,28,14,11.12633,71.69217,0.762,684.785,4.98078,318.48
20260526,120904,2023,1,28,15,11.119,75.57333,0.0,684.24,1.88092,186.32333
20260526,120904,2023,1,28,16,12.56,66.664,0.0,683.80167,1.42767,106.91417
20260526,120904,2023,1,28,17,12.88767,63.86233,0.0,683.89,1.1778,140.45667
20260526,120904,2023,1,28,18,12.063,67.61083,0.0,684.45667,0.6953,228.65333
20260526,120904,2023,1,28,19,9.6375,85.48133,0.0,685.17167,1.83443,299.88667
20260526,120904,2023,1,28,20,10.39633,87.13167,0.0,685.85333,1.57645,303.535
20260526,120904,2023,1,28,21,10.7795,84.26167,0.0,686.47667,1.51533,71.7267
20260526,120904,2023,1,28,22,10.14317,88.025,0.0,686.74167,0.5884,133.81187
20260526,120904,2023,1,28,23,9.774,90.71833,0.0,686.405,1.27682,121.89833
20260526,120904,2023,1,29,0,9.526,88.81167,0.0,686.04167,1.22663,174.40833
20260526,120904,2023,1,29,1,9.28283,88.28667,0.0,685.615,0.4194,245.60472
20260526,120904,2023,1,29,2,9.4865,86.845,0.0,685.10667,0.35865,195.05
20260526,120904,2023,1,29,3,9.448,88.30167,0.254,685.00167,1.41917,216.20882
20260526,120904,2023,1,29,4,9.05817,91.49667,0.254,685.19667,1.8551,74.83867
20260526,120904,2023,1,29,5,8.955,93.83167,0.0,685.58,0.31167,49.35833
20260526,120904,2023,1,29,6,9.25033,91.685,0.0,686.11833,0.58958,160.39667
20260526,120904,2023,1,29,7,10.40567,84.886,0.0,686.725,0.71182,183.16
20260526,120904,2023,1,29,8,11.6215,74.58417,0.0,687.05667,0.9001,152.487
20260526,120904,2023,1,29,9,11.99283,70.34667,0.0,686.95833,1.55427,104.868
20260526,120904,2023,1,29,10,13.8255,58.47867,0.0,686.59667,1.2405,175.17433
20260526,120904,2023,1,29,11,15.649,51.33067,0.0,685.71,1.95173,135.946
20260526,120904,2023,1,29,12,16.62383,45.837,0.0,684.94,2.56162,127.89033
20260526,120904,2023,1,29,13,17.43283,41.87883,0.0,683.945,2.07368,145.323
20260526,120904,2023,1,29,14,18.31367,38.39033,0.0,682.95833,1.89173,136.05667
20260526,120904,2023,1,29,15,16.87167,44.69667,0.0,682.27,3.81052,161.79
20260526,120904,2023,1,29,16,17.02883,40.83417,0.0,681.92333,2.26478,182.55833
20260526,120904,2023,1,29,17,16.18583,45.22967,0.0,682.38833,3.89975,297.66667
20260526,120904,2023,1,29,18,13.67783,61.89817,0.0,683.21167,5.70582,119.96367
20260526,120904,2023,1,29,19,10.447,82.20283,0.0,684.98167,4.2959,113.38272
20260526,120904,2023,1,29,20,9.3725,92.365,0.0,685.69167,1.91168,287.47427
20260526,120904,2023,1,29,21,9.298,92.49833,0.0,686.05,0.91525,234.24833
20260526,120904,2023,1,29,22,9.15367,92.535,0.0,686.41,0.21543,116.93333
20260526,120904,2023,1,29,23,9.10233,91.80833,0.0,686.15,0.6863,245.72457
20260526,120904,2023,1,30,0,8.2556,92.28167,0.0,685.81833,3.09848,120.725
20260526,120904,2023,1,30,1,7.7511,93.68833,0.0,685.44667,2.38768,166.8468
20260526,120904,2023,1,30,2,7.17043,92.04,0.0,685.13,0.86383,125.29158
20260526,120904,2023,1,30,3,6.7256,93.62167,0.0,684.88833,0.17873,66.655
20260526,120904,2023,1,30,4,6.67087,94.23333,0.0,684.885,0.26958,128.36667
20260526,120904,2023,1,30,5,6.82278,94.71,0.0,685.19667,0.37722,109.365
20260526,120904,2023,1,30,6,6.94882,93.90167,0.0,685.7,0.17858,72.56167
20260526,120904,2023,1,30,7,7.5487,90.51,0.0,686.095,0.55035,135.795
20260526,120904,2023,1,30,8,8.64583,86.83833,0.0,686.17333,0.47727,143.2125
20260526,120904,2023,1,30,9,9.714,81.709,0.254,686.21167,1.04875,216.13245
20260526,120904,2023,1,30,10,10.346,80.7265,0.0,686.325,2.22682,46.85902
20260526,120904,2023,1,30,11,11.52983,69.71417,0.0,685.86333,1.24675,159.37278
20260526,120904,2023,1,30,12,13.1765,62.792,0.0,685.41667,1.2025,141.95483
20260526,120904,2023,1,30,13,14.05683,49.68533,0.0,684.665,2.32825,79.31863
20260526,120904,2023,1,30,14,14.59833,43.80917,0.0,683.81,1.65442,187.32817
20260526,120904,2023,1,30,15,13.6225,52.02067,0.0,683.205,2.09625,177.41833
20260526,120904,2023,1,30,16,13.14883,62.22367,0.0,683.01833,1.1509,177.70667
20260526,120904,2023,1,30,17,11.57717,71.23733,0.0,683.52333,4.53207,302.325
20260526,120904,2023,1,30,18,10.39267,74.0285,0.254,684.17,4.10815,315.74992
20260526,120904,2023,1,30,19,10.2045,85.795,0.0,684.935,4.50602,244.82902
20260526,120904,2023,1,30,20,9.93667,87.36167,0.0,685.51667,2.24428,307.3858
20260526,120904,2023,1,30,21,9.56933,92.22167,0.0,685.945,0.97768,190.365
20260526,120904,2023,1,30,22,9.973,87.57167,0.0,686.19167,1.75863,107.53617
20260526,120904,2023,1,30,23,9.68533,87.39667,0.0,685.855,1.67555,116.60212
20260526,120904,2023,1,31,0,9.02883,91.81333,0.0,685.36333,1.71273,306.71667
20260526,120904,2023,1,31,1,8.57883,93.215,0.0,684.85833,1.54193,309.765
20260526,120904,2023,1,31,2,8.52567,93.34,0.0,684.58333,0.4966,193.49618
20260526,120904,2023,1,31,3,7.89577,95.26333,0.0,684.50333,0.79377,159.215
20260526,120904,2023,1,31,4,7.25965,97.14667,0.0,684.58,1.74678,301.87
20260526,120904,2023,1,31,5,7.24515,96.33,0.0,684.97833,1.46867,294.42
20260526,120904,2023,1,31,6,7.73208,95.43667,0.0,685.47167,0.44675,170.55117
20260526,120904,2023,1,31,7,9.31817,87.843,0.0,685.96833,0.58732,183.36167
20260526,120904,2023,1,31,8,11.356,72.8205,0.0,686.40333,1.02743,201.73333
20260526,120904,2023,1,31,9,13.88917,57.69017,0.0,686.285,0.92107,172.70603
20260526,120904,2023,1,31,10,15.36167,50.27817,0.0,685.68333,1.44507,155.8959
20260526,120904,2023,1,31,11,16.63133,44.05,0.0,684.88167,2.08765,118.01517
20260526,120904,2023,1,31,12,17.39533,40.268,0.0,684.26,1.63735,127.48067
20260526,120904,2023,1,31,13,17.83617,40.46,0.0,683.65,2.3435,134.006
20260526,120904,2023,1,31,14,18.31633,38.44567,0.0,682.68833,1.93453,91.98332
20260526,120904,2023,1,31,15,19.88717,33.058,0.0,681.74667,1.95537,185.49558
20260526,120904,2023,1,31,16,19.57083,34.2805,0.0,681.4,2.97487,186.36
20260526,120904,2023,1,31,17,15.03,53.59567,0.0,682.42667,5.0085,135.002
20260526,120904,2023,1,31,18,12.06517,71.64383,0.0,683.80167,3.33587,75.0499
20260526,120904,2023,1,31,19,10.98317,79.10283,0.508,685.1,2.37853,57.1507
20260526,120904,2023,1,31,20,10.3185,82.068,0.254,686.03833,0.7998,158.14215
20260526,120904,2023,1,31,21,10.01683,82.25883,0.0,686.58667,0.60257,181.12633
20260526,120904,2023,1,31,22,9.97817,81.75117,0.0,686.96333,0.65298,98.11383
20260526,120904,2023,1,31,23,9.67983,90.87333,0.0,686.895,1.51437,46.37333
20260526,120904,2023,2,1,0,9.37583,94.04167,0.254,686.47833,1.78735,87.834
20260526,120904,2023,2,1,1,8.42317,92.69333,0.0,686.105,0.9133,151.27167
20260526,120904,2023,2,1,2,8.11438,92.71,0.0,685.80833,2.74777,315.61833
20260526,120904,2023,2,1,3,7.67708,94.01167,0.254,685.64167,2.33077,290.94
20260526,120904,2023,2,1,4,7.8575,92.78667,0.0,685.42667,0.65847,296.31833
20260526,120904,2023,2,1,5,7.77955,94.58833,0.0,685.41333,0.38968,163.57833
20260526,120904,2023,2,1,6,7.89737,94.94167,0.0,685.75667,0.96485,297.80167
20260526,120904,2023,2,1,7,9.01583,89.34167,0.0,686.41167,1.7136,179.93797
20260526,120904,2023,2,1,8,10.6295,76.82783,0.0,686.72667,1.5242,54.536
20260526,120904,2023,2,1,9,11.55567,68.90067,0.0,686.835,1.41287,133.02917
20260526,120904,2023,2,1,10,12.66133,65.69683,0.0,686.57333,1.38963,140.9523
20260526,120904,2023,2,1,11,13.3885,64.54467,0.0,686.00167,2.50678,81.466
20260526,120904,2023,2,1,12,13.44233,72.71067,0.0,685.49833,3.31807,40.62817
20260526,120904,2023,2,1,13,13.9655,60.76717,0.0,684.73333,1.94233,105.70283
20260526,120904,2023,2,1,14,14.67917,60.87617,0.254,683.895,3.24717,115.93967
20260526,120904,2023,2,1,15,13.34083,66.77983,0.0,683.35,2.13923,119.094
20260526,120904,2023,2,1,16,15.00833,61.886,0.0,682.87167,1.57187,120.17813
20260526,120904,2023,2,1,17,13.32783,73.89617,0.0,683.26667,3.59742,49.9354
20260526,120904,2023,2,1,18,12.08333,87.02833,0.0,684.09167,2.33753,81.21968
20260526,120904,2023,2,1,19,11.373,91.24667,0.254,684.88167,1.39305,110.01783
20260526,120904,2023,2,1,20,10.79883,93.45167,0.508,685.77167,1.11727,134.99117
20260526,120904,2023,2,1,21,10.85917,92.12667,0.254,686.38833,0.84187,274.63667
20260526,120904,2023,2,1,22,10.46967,88.6815,1.016,686.79833,1.05708,158.20013
20260526,120904,2023,2,1,23,9.534,88.295,0.508,686.72667,1.96365,265.5603
20260526,120904,2023,2,2,0,8.9285,90.16667,0.508,686.445,2.51675,292.37167
20260526,120904,2023,2,2,1,8.73967,92.80167,0.254,686.16,0.9622,150.05817
20260526,120904,2023,2,2,2,8.77317,93.36333,0.0,685.94333,0.22375,60.47017
20260526,120904,2023,2,2,3,8.90183,93.91333,0.0,685.81333,0.16703,140.66182
20260526,120904,2023,2,2,4,8.72883,95.77167,0.0,685.81833,0.62452,277.81833
20260526,120904,2023,2,2,5,8.56683,97.23333,0.0,686.22667,0.31752,79.69267
20260526,120904,2023,2,2,6,9.0475,96.885,0.0,686.80833,0.8356,143.7691
20260526,120904,2023,2,2,7,9.85867,88.8115,0.0,687.26,0.56478,196.67833
20260526,120904,2023,2,2,8,12.4995,69.48517,0.0,687.53333,0.8619,115.64952
20260526,120904,2023,2,2,9,12.93433,66.4955,0.0,687.45667,0.6896,127.6915
20260526,120904,2023,2,2,10,13.708,64.089,0.254,687.01833,1.6211,84.84872
20260526,120904,2023,2,2,11,12.642,74.96667,0.0,686.67833,4.00052,99.79383
20260526,120904,2023,2,2,12,11.7785,84.42667,0.508,686.05833,2.8831,107.86333
20260526,120904,2023,2,2,13,14.35133,67.20917,0.0,685.2,2.66962,101.43417
20260526,120904,2023,2,2,14,15.17967,59.01033,0.0,684.23833,1.91167,107.72283
20260526,120904,2023,2,2,15,15.47433,57.77517,0.0,683.64,3.88897,78.12767
20260526,120904,2023,2,2,16,14.82567,60.24283,0.0,683.57667,2.16125,117.83167
20260526,120904,2023,2,2,17,13.57517,65.78983,0.0,684.13833,2.15247,126.69833
20260526,120904,2023,2,2,18,11.84233,76.9225,1.27,685.10667,2.34205,221.27712
20260526,120904,2023,2,2,19,10.72283,84.99,0.762,686.02,2.16618,175.27167
20260526,120904,2023,2,2,20,10.3175,92.35,1.524,686.96833,0.91858,176.6618
20260526,120904,2023,2,2,21,9.77883,92.075,1.016,687.71833,2.28185,164.895
20260526,120904,2023,2,2,22,8.94517,96.525,3.81,688.175,1.56742,163.54833
20260526,120904,2023,2,2,23,8.517,94.93833,1.016,687.93167,1.6336,110.13167
20260526,120904,2023,2,3,0,8.1357,96.12,0.508,687.36667,0.83415,168.59333
20260526,120904,2023,2,3,1,7.88375,95.725,0.254,686.795,0.6849,248.405
20260526,120904,2023,2,3,2,7.96888,95.31,0.0,686.21833,0.3045,144.10033
20260526,120904,2023,2,3,3,7.88763,96.22167,0.254,686.04833,0.33375,112.109
20260526,120904,2023,2,3,4,7.9365,95.83667,0.0,686.07333,1.33575,39.333
20260526,120904,2023,2,3,5,7.96237,96.26333,0.0,686.42333,0.52317,65.92567
20260526,120904,2023,2,3,6,8.19167,96.455,0.0,686.92833,0.586,144.82333
20260526,120904,2023,2,3,7,9.03767,89.46833,0.0,687.505,0.34792,123.72937
20260526,120904,2023,2,3,8,10.56383,79.92333,0.0,687.94,0.6403,86.28817
20260526,120904,2023,2,3,9,12.649,66.56683,0.0,687.90333,0.68115,110.95155
20260526,120904,2023,2,3,10,14.2335,57.585,0.0,687.39667,1.27175,130.07083
20260526,120904,2023,2,3,11,15.854,54.92483,0.0,686.70167,1.60188,133.20778
20260526,120904,2023,2,3,12,17.29683,51.7855,0.0,685.80333,2.05772,109.97038
20260526,120904,2023,2,3,13,16.755,50.01633,0.0,684.94167,2.61115,225.84017
20260526,120904,2023,2,3,14,15.66667,54.49467,0.0,684.21667,4.37378,103.457
20260526,120904,2023,2,3,15,15.07583,57.7575,0.0,683.66667,1.69015,210.36167
20260526,120904,2023,2,3,16,13.74333,63.71317,0.0,683.57333,5.1648,277.07
20260526,120904,2023,2,3,17,14.26167,61.41383,0.0,684.04167,3.08195,263.33833
20260526,120904,2023,2,3,18,11.64917,72.75783,0.0,685.245,3.38857,130.395
20260526,120904,2023,2,3,19,9.371,91.38333,1.778,686.70833,2.35068,121.31833
20260526,120904,2023,2,3,20,8.9145,93.015,0.0,687.58,0.77045,189.11
20260526,120904,2023,2,3,21,9.0855,92.68667,0.0,688.03,1.33752,270.42667
20260526,120904,2023,2,3,22,9.40117,90.42667,0.0,688.07,1.45807,306.59667
20260526,120904,2023,2,3,23,9.66467,90.385,0.0,687.82667,1.31935,216.0726
20260526,120904,2023,2,4,0,9.26317,94.14833,0.0,687.26833,1.9564,45.129
20260526,120904,2023,2,4,1,9.14067,89.535,0.254,686.745,0.52235,43.76217
20260526,120904,2023,2,4,2,9.09517,92.09,0.0,686.34833,0.5224,81.88517
20260526,120904,2023,2,4,3,8.90183,93.17833,0.762,686.36167,0.83067,179.87167
20260526,120904,2023,2,4,4,8.42417,95.17,0.254,686.55667,0.94525,198.97
20260526,120904,2023,2,4,5,8.383,95.67333,0.0,686.92667,1.08985,281.97
20260526,120904,2023,2,4,6,8.9345,94.44333,0.0,687.45667,0.72495,260.29
20260526,120904,2023,2,4,7,10.1435,87.02,0.0,688.03833,0.3961,109.58333
20260526,120904,2023,2,4,8,11.52383,77.5195,0.0,688.12333,0.52512,133.31883
20260526,120904,2023,2,4,9,13.29817,66.68383,0.0,688.10167,1.04685,109.82233
20260526,120904,2023,2,4,10,14.71867,61.98417,0.0,687.74667,1.62372,139.05807
20260526,120904,2023,2,4,11,15.35367,57.24267,0.0,687.14333,3.09153,114.76583
20260526,120904,2023,2,4,12,14.01017,64.53667,0.0,686.55333,4.17088,74.70483
20260526,120904,2023,2,4,13,12.683,73.47333,1.016,686.61167,3.60067,179.86322
20260526,120904,2023,2,4,14,10.986,83.87083,1.016,686.325,2.37225,249.32667
20260526,120904,2023,2,4,15,13.5655,61.33233,0.0,685.64333,0.72262,205.66752
20260526,120904,2023,2,4,16,14.43767,59.64183,0.0,685.17,0.96405,219.71533
20260526,120904,2023,2,4,17,13.5425,65.35683,0.254,685.33,1.714,114.6395
20260526,120904,2023,2,4,18,12.6405,69.27,0.0,685.98333,1.11053,140.065
20260526,120904,2023,2,4,19,11.712,73.65233,0.0,686.79333,2.49545,211.36615
20260526,120904,2023,2,4,20,9.93067,74.348,0.0,687.46333,3.69148,226.63455
20260526,120904,2023,2,4,21,10.5315,71.4685,0.0,688.09333,1.70708,204.218
20260526,120904,2023,2,4,22,9.0455,90.36833,0.0,688.76333,0.8041,145.66683
20260526,120904,2023,2,4,23,8.91367,92.73833,0.0,688.69,0.60622,189.44412
20260526,120904,2023,2,5,0,8.425,95.50833,0.508,688.19167,1.55312,45.45772
20260526,120904,2023,2,5,1,8.38983,94.82833,0.0,687.60167,0.2575,83.5
20260526,120904,2023,2,5,2,8.27067,95.22167,0.0,687.01167,0.89112,88.39767
20260526,120904,2023,2,5,3,8.33067,95.38167,0.0,686.78333,1.09712,65.99617
20260526,120904,2023,2,5,4,8.33733,95.62167,0.0,686.8,0.90617,55.09033
20260526,120904,2023,2,5,5,8.36633,96.195,0.0,687.04,0.2278,86.95117
20260526,120904,2023,2,5,6,8.44317,96.21833,0.0,687.585,0.88592,124.43833
20260526,120904,2023,2,5,7,9.2515,90.97,0.0,688.03167,0.48285,140.2305
20260526,120904,2023,2,5,8,10.521,83.51217,0.0,688.145,0.48257,112.848
20260526,120904,2023,2,5,9,12.34817,69.72267,0.0,688.08333,0.78125,152.42103
20260526,120904,2023,2,5,10,14.56683,62.14267,0.0,687.56,1.14662,109.01532
20260526,120904,2023,2,5,11,15.131,58.53617,0.0,686.74667,1.8539,121.73042
20260526,120904,2023,2,5,12,14.5525,62.08483,0.0,685.88167,2.49812,224.94
